"","Species","date","wp","time","lfm","study","tissue_age","Sp.Site"
"860","ARCPAT",2021-10-16,-1.635,"md",0.9866452159,"SEKI","old","ARCPAT_SEKI"
"861","ARCPAT",2021-05-14,-0.62,"pd",1.044851847,"SEKI","old","ARCPAT_SEKI"
"862","ARCPAT",2021-05-14,-1.56,"md",1.044851847,"SEKI","old","ARCPAT_SEKI"
"863","ARCPAT",2021-06-15,-0.505,"pd",1.02929277,"SEKI","old","ARCPAT_SEKI"
"864","ARCPAT",2021-06-15,-1.365,"md",1.02929277,"SEKI","old","ARCPAT_SEKI"
"865","ARCPAT",2021-07-09,-0.505,"pd",1.860419212,"SEKI","old","ARCPAT_SEKI"
"866","ARCPAT",2021-07-09,-1.515,"md",1.860419212,"SEKI","old","ARCPAT_SEKI"
"867","ARCPAT",2021-08-20,-1.805,"pd",1.132593997,"SEKI","old","ARCPAT_SEKI"
"868","ARCPAT",2021-08-20,-2.555,"md",1.132593997,"SEKI","old","ARCPAT_SEKI"
"869","ARCPAT",2021-09-17,-1.085,"pd",1.081697195,"SEKI","old","ARCPAT_SEKI"
"870","ARCPAT",2021-09-17,-3.396666667,"md",1.081697195,"SEKI","old","ARCPAT_SEKI"
"871","ARCPAT",2021-10-17,-1.033333333,"pd",1.046008517,"SEKI","old","ARCPAT_SEKI"
"872","ARCPAT",2021-10-17,-1.615,"md",1.046008517,"SEKI","old","ARCPAT_SEKI"
"873","ARCPAT",2021-05-14,-0.57,"pd",0.9869899168,"SEKI","old","ARCPAT_SEKI"
"874","ARCPAT",2021-05-14,-1.446666667,"md",0.9869899168,"SEKI","old","ARCPAT_SEKI"
"875","ARCPAT",2021-06-15,-0.39,"pd",0.9671743193,"SEKI","old","ARCPAT_SEKI"
"876","ARCPAT",2021-06-15,-1.08,"md",0.9671743193,"SEKI","old","ARCPAT_SEKI"
"877","ARCPAT",2021-07-09,-0.565,"pd",1.601512836,"SEKI","old","ARCPAT_SEKI"
"878","ARCPAT",2021-07-09,-1.87,"md",1.601512836,"SEKI","old","ARCPAT_SEKI"
"879","ARCPAT",2021-08-20,-1.325,"pd",1.168980643,"SEKI","old","ARCPAT_SEKI"
"880","ARCPAT",2021-08-20,-2.436666667,"md",1.168980643,"SEKI","old","ARCPAT_SEKI"
"881","ARCPAT",2021-09-17,-1.846666667,"pd",1.038162339,"SEKI","old","ARCPAT_SEKI"
"882","ARCPAT",2021-09-17,-2.98,"md",1.038162339,"SEKI","old","ARCPAT_SEKI"
"883","ARCPAT",2021-10-17,-1.44,"pd",0.9763761119,"SEKI","old","ARCPAT_SEKI"
"884","ARCPAT",2021-10-17,-2.055,"md",0.9763761119,"SEKI","old","ARCPAT_SEKI"
"885","ARCPAT",2021-05-14,-0.55,"pd",1.138019256,"SEKI","old","ARCPAT_SEKI"
"886","ARCPAT",2021-05-14,-1.463333333,"md",1.138019256,"SEKI","old","ARCPAT_SEKI"
"887","ARCPAT",2021-06-15,-0.44,"pd",0.9952257084,"SEKI","old","ARCPAT_SEKI"
"888","ARCPAT",2021-06-15,-1.353333333,"md",0.9952257084,"SEKI","old","ARCPAT_SEKI"
"889","ARCPAT",2021-07-09,-0.46,"pd",1.312736028,"SEKI","old","ARCPAT_SEKI"
"890","ARCPAT",2021-07-09,-1.81,"md",1.312736028,"SEKI","old","ARCPAT_SEKI"
"891","ARCPAT",2021-08-20,-1.085,"pd",0.9370079139,"SEKI","old","ARCPAT_SEKI"
"892","ARCPAT",2021-08-20,-2.625,"md",0.9370079139,"SEKI","old","ARCPAT_SEKI"
"893","ARCPAT",2021-09-17,-1.335,"pd",1.045680828,"SEKI","old","ARCPAT_SEKI"
"894","ARCPAT",2021-09-17,-2.606666667,"md",1.045680828,"SEKI","old","ARCPAT_SEKI"
"895","ARCPAT",2021-10-17,-0.79,"pd",1.017657896,"SEKI","old","ARCPAT_SEKI"
"896","ARCPAT",2021-10-17,-1.33,"md",1.017657896,"SEKI","old","ARCPAT_SEKI"
"897","ARCPAT",2021-05-14,-0.515,"pd",1.051098608,"SEKI","old","ARCPAT_SEKI"
"898","ARCPAT",2021-05-14,-1.56,"md",1.051098608,"SEKI","old","ARCPAT_SEKI"
"899","ARCPAT",2021-06-15,-0.56,"pd",1.137156275,"SEKI","old","ARCPAT_SEKI"
"900","ARCPAT",2021-06-15,-1.305,"md",1.137156275,"SEKI","old","ARCPAT_SEKI"
"901","ARCPAT",2021-07-09,-0.77,"pd",1.355560919,"SEKI","old","ARCPAT_SEKI"
"902","ARCPAT",2021-07-09,-1.97,"md",1.355560919,"SEKI","old","ARCPAT_SEKI"
"903","ARCPAT",2021-08-20,-2.465,"pd",1.01694872,"SEKI","old","ARCPAT_SEKI"
"904","ARCPAT",2021-08-20,-3.635,"md",1.01694872,"SEKI","old","ARCPAT_SEKI"
"905","ARCPAT",2021-09-17,-2.56,"pd",0.8912496488,"SEKI","old","ARCPAT_SEKI"
"906","ARCPAT",2021-09-17,-3.53,"md",0.8912496488,"SEKI","old","ARCPAT_SEKI"
"907","ARCPAT",2021-10-17,-0.905,"pd",0.9865170117,"SEKI","old","ARCPAT_SEKI"
"908","ARCPAT",2021-10-17,-1.99,"md",0.9865170117,"SEKI","old","ARCPAT_SEKI"
"909","ARCPAT",2021-05-14,-0.65,"pd",0.9724467704,"SEKI","old","ARCPAT_SEKI"
"910","ARCPAT",2021-05-14,-1.555,"md",0.9724467704,"SEKI","old","ARCPAT_SEKI"
"911","ARCPAT",2021-06-15,-0.535,"pd",1.024891347,"SEKI","old","ARCPAT_SEKI"
"912","ARCPAT",2021-06-15,-1.41,"md",1.024891347,"SEKI","old","ARCPAT_SEKI"
"913","ARCPAT",2021-07-09,-0.595,"pd",1.874331551,"SEKI","old","ARCPAT_SEKI"
"914","ARCPAT",2021-07-09,-2.035,"md",1.874331551,"SEKI","old","ARCPAT_SEKI"
"915","ARCPAT",2021-08-20,-1.1,"pd",1.106614919,"SEKI","old","ARCPAT_SEKI"
"916","ARCPAT",2021-08-20,-2.705,"md",1.106614919,"SEKI","old","ARCPAT_SEKI"
"917","ARCPAT",2021-09-17,-1.243333333,"pd",0.961048637,"SEKI","old","ARCPAT_SEKI"
"918","ARCPAT",2021-09-17,-2.94,"md",0.961048637,"SEKI","old","ARCPAT_SEKI"
"919","ARCPAT",2021-10-17,-1.12,"pd",0.9571904976,"SEKI","old","ARCPAT_SEKI"
"920","ARCPAT",2021-10-17,-2.375,"md",0.9571904976,"SEKI","old","ARCPAT_SEKI"
"921","CALDEC",2021-04-24,-0.775,"pd",0.9564025459,"SEKI","new","CALDEC_SEKI"
"922","CALDEC",2021-04-24,-1.235,"md",0.9564025459,"SEKI","new","CALDEC_SEKI"
"923","CALDEC",2021-04-24,-0.46,"pd",1.017575982,"SEKI","new","CALDEC_SEKI"
"924","CALDEC",2021-04-24,-1.005,"md",1.017575982,"SEKI","new","CALDEC_SEKI"
"925","CALDEC",2021-04-24,-0.505,"pd",1.009016942,"SEKI","new","CALDEC_SEKI"
"926","CALDEC",2021-04-24,-0.845,"md",1.009016942,"SEKI","new","CALDEC_SEKI"
"927","CALDEC",2021-04-24,-0.535,"pd",0.9914238742,"SEKI","new","CALDEC_SEKI"
"928","CALDEC",2021-04-24,-0.915,"md",0.9914238742,"SEKI","new","CALDEC_SEKI"
"929","CALDEC",2021-04-24,-0.575,"pd",0.8620055574,"SEKI","new","CALDEC_SEKI"
"930","CALDEC",2021-04-24,-0.525,"md",0.8620055574,"SEKI","new","CALDEC_SEKI"
"931","CALDEC",2021-04-24,-0.535,"pd",1.04327026,"SEKI","new","CALDEC_SEKI"
"932","CALDEC",2021-04-24,-0.86,"md",1.04327026,"SEKI","new","CALDEC_SEKI"
"933","CALDEC",2021-04-24,-0.76,"pd",1.021029459,"SEKI","new","CALDEC_SEKI"
"934","CALDEC",2021-04-24,-1.385,"md",1.021029459,"SEKI","new","CALDEC_SEKI"
"935","CALDEC",2021-04-24,-0.68,"pd",1.000605907,"SEKI","new","CALDEC_SEKI"
"936","CALDEC",2021-04-24,-1.45,"md",1.000605907,"SEKI","new","CALDEC_SEKI"
"937","CALDEC",2021-04-24,-0.73,"pd",0.9814264142,"SEKI","new","CALDEC_SEKI"
"938","CALDEC",2021-04-24,-1.605,"md",0.9814264142,"SEKI","new","CALDEC_SEKI"
"939","CALDEC",2021-04-24,-0.7575,"pd",1.091698531,"SEKI","new","CALDEC_SEKI"
"940","CALDEC",2021-04-24,-1.22,"md",1.091698531,"SEKI","new","CALDEC_SEKI"
"941","CALDEC",2021-04-24,-0.79,"pd",1.144207167,"SEKI","new","CALDEC_SEKI"
"942","CALDEC",2021-04-24,-1.69,"md",1.144207167,"SEKI","new","CALDEC_SEKI"
"943","CALDEC",2020-08-04,-0.775,"pd",1.131305017,"SEKI","new","CALDEC_SEKI"
"944","CALDEC",2020-08-04,-1.94,"md",1.131305017,"SEKI","new","CALDEC_SEKI"
"945","CALDEC",2020-08-26,-1.126,"pd",1.061078399,"SEKI","new","CALDEC_SEKI"
"946","CALDEC",2020-08-26,-1.9695,"md",1.061078399,"SEKI","new","CALDEC_SEKI"
"947","CALDEC",2020-10-19,-2.804,"pd",1.072978004,"SEKI","new","CALDEC_SEKI"
"948","CALDEC",2020-10-19,-2.96,"md",1.072978004,"SEKI","new","CALDEC_SEKI"
"949","CALDEC",2021-05-15,-0.545,"pd",0.9620601023,"SEKI","new","CALDEC_SEKI"
"950","CALDEC",2021-05-15,-1.533333333,"md",0.9620601023,"SEKI","new","CALDEC_SEKI"
"951","CALDEC",2021-05-15,-0.55,"pd",0.9944937004,"SEKI","new","CALDEC_SEKI"
"952","CALDEC",2021-05-15,-1.595,"md",0.9944937004,"SEKI","new","CALDEC_SEKI"
"953","CALDEC",2021-05-15,-0.645,"pd",1.059839167,"SEKI","new","CALDEC_SEKI"
"954","CALDEC",2021-05-15,-1.663333333,"md",1.059839167,"SEKI","new","CALDEC_SEKI"
"955","CALDEC",2021-05-15,-0.635,"pd",1.103902591,"SEKI","new","CALDEC_SEKI"
"956","CALDEC",2021-05-15,-1.355,"md",1.103902591,"SEKI","new","CALDEC_SEKI"
"957","CALDEC",2020-08-04,-0.99,"pd",1.328522138,"SEKI","new","CALDEC_SEKI"
"958","CALDEC",2020-08-04,-1.805,"md",1.328522138,"SEKI","new","CALDEC_SEKI"
"959","CALDEC",2020-08-26,-1.201,"pd",1.186885863,"SEKI","new","CALDEC_SEKI"
"960","CALDEC",2020-08-26,-2.1805,"md",1.186885863,"SEKI","new","CALDEC_SEKI"
"961","CALDEC",2020-10-19,-3.197,"pd",1.058267328,"SEKI","new","CALDEC_SEKI"
"962","CALDEC",2020-10-19,-3.4055,"md",1.058267328,"SEKI","new","CALDEC_SEKI"
"963","CALDEC",2020-08-04,-1.06,"pd",1.097549314,"SEKI","new","CALDEC_SEKI"
"964","CALDEC",2020-08-04,-1.86,"md",1.097549314,"SEKI","new","CALDEC_SEKI"
"965","CALDEC",2020-08-26,-1.6755,"pd",1.110271415,"SEKI","new","CALDEC_SEKI"
"966","CALDEC",2020-08-26,-2.3325,"md",1.110271415,"SEKI","new","CALDEC_SEKI"
"967","CALDEC",2020-10-19,-2.751,"pd",1.019708458,"SEKI","new","CALDEC_SEKI"
"968","CALDEC",2020-10-19,-2.862,"md",1.019708458,"SEKI","new","CALDEC_SEKI"
"969","CALDEC",2020-08-04,-1.0345,"pd",1.047165336,"SEKI","new","CALDEC_SEKI"
"970","CALDEC",2020-08-04,-1.774,"md",1.047165336,"SEKI","new","CALDEC_SEKI"
"971","CALDEC",2020-08-26,-1.151,"pd",1.074174326,"SEKI","new","CALDEC_SEKI"
"972","CALDEC",2020-08-26,-2.2655,"md",1.074174326,"SEKI","new","CALDEC_SEKI"
"973","CALDEC",2020-10-19,-3.8935,"pd",1.054198905,"SEKI","new","CALDEC_SEKI"
"974","CALDEC",2020-10-19,-3.584,"md",1.054198905,"SEKI","new","CALDEC_SEKI"
"975","CALDEC",2020-08-04,-0.792,"pd",1.178588963,"SEKI","new","CALDEC_SEKI"
"976","CALDEC",2020-08-04,-1.98,"md",1.178588963,"SEKI","new","CALDEC_SEKI"
"977","CALDEC",2020-08-26,-1.345,"pd",1.07787132,"SEKI","new","CALDEC_SEKI"
"978","CALDEC",2020-08-26,-2.639,"md",1.07787132,"SEKI","new","CALDEC_SEKI"
"979","CALDEC",2020-10-19,-2.585,"pd",1.252048176,"SEKI","new","CALDEC_SEKI"
"980","CALDEC",2020-10-19,-2.6205,"md",1.252048176,"SEKI","new","CALDEC_SEKI"
"981","CALDEC",2020-08-04,-1.3925,"pd",1.180749393,"SEKI","new","CALDEC_SEKI"
"982","CALDEC",2020-08-04,-2.19,"md",1.180749393,"SEKI","new","CALDEC_SEKI"
"983","CALDEC",2020-08-26,-2.163,"pd",1.122841277,"SEKI","new","CALDEC_SEKI"
"984","CALDEC",2020-08-26,-2.5545,"md",1.122841277,"SEKI","new","CALDEC_SEKI"
"985","CALDEC",2020-10-19,-3.557,"pd",1.017647816,"SEKI","new","CALDEC_SEKI"
"986","CALDEC",2020-10-19,-3.516,"md",1.017647816,"SEKI","new","CALDEC_SEKI"
"987","CALDEC",2020-08-04,-0.635,"pd",1.542952278,"SEKI","new","CALDEC_SEKI"
"988","CALDEC",2020-08-04,-1.56,"md",1.542952278,"SEKI","new","CALDEC_SEKI"
"989","CALDEC",2020-08-26,-0.7895,"pd",1.206148968,"SEKI","new","CALDEC_SEKI"
"990","CALDEC",2020-08-26,-1.926,"md",1.206148968,"SEKI","new","CALDEC_SEKI"
"991","CALDEC",2020-08-26,-0.7895,"pd",1.408555018,"SEKI","new","CALDEC_SEKI"
"992","CALDEC",2020-08-26,-1.926,"md",1.408555018,"SEKI","new","CALDEC_SEKI"
"993","CALDEC",2020-10-19,-2.733,"pd",0.957084433,"SEKI","new","CALDEC_SEKI"
"994","CALDEC",2020-10-19,-3.232,"md",0.957084433,"SEKI","new","CALDEC_SEKI"
"995","CALDEC",2020-10-19,-1.6715,"pd",0.957084433,"SEKI","new","CALDEC_SEKI"
"996","CALDEC",2020-10-19,-2.2225,"md",0.957084433,"SEKI","new","CALDEC_SEKI"
"997","CALDEC",2020-10-19,-2.733,"pd",1.017609162,"SEKI","new","CALDEC_SEKI"
"998","CALDEC",2020-10-19,-3.232,"md",1.017609162,"SEKI","new","CALDEC_SEKI"
"999","CALDEC",2020-10-19,-1.6715,"pd",1.017609162,"SEKI","new","CALDEC_SEKI"
"1000","CALDEC",2020-10-19,-2.2225,"md",1.017609162,"SEKI","new","CALDEC_SEKI"
"1001","CALDEC",2020-08-04,-0.59,"pd",1.52907117,"SEKI","new","CALDEC_SEKI"
"1002","CALDEC",2020-08-04,-1.84,"md",1.52907117,"SEKI","new","CALDEC_SEKI"
"1003","CALDEC",2020-08-26,-0.7365,"pd",1.34596739,"SEKI","new","CALDEC_SEKI"
"1004","CALDEC",2020-08-26,-1.6755,"md",1.34596739,"SEKI","new","CALDEC_SEKI"
"1005","CALDEC",2021-05-14,-0.59,"pd",1.234010128,"SEKI","new","CALDEC_SEKI"
"1006","CALDEC",2021-05-14,-1.7,"md",1.234010128,"SEKI","new","CALDEC_SEKI"
"1007","CALDEC",2021-06-15,-0.55,"pd",1.407070367,"SEKI","new","CALDEC_SEKI"
"1008","CALDEC",2021-06-15,-1.403333333,"md",1.407070367,"SEKI","new","CALDEC_SEKI"
"1009","CALDEC",2021-05-14,-0.5,"pd",1.074029024,"SEKI","new","CALDEC_SEKI"
"1010","CALDEC",2021-05-14,-1.515,"md",1.074029024,"SEKI","new","CALDEC_SEKI"
"1011","CALDEC",2021-06-15,-0.525,"pd",1.005789651,"SEKI","new","CALDEC_SEKI"
"1012","CALDEC",2021-06-15,-1.34,"md",1.005789651,"SEKI","new","CALDEC_SEKI"
"1013","CALDEC",2021-05-14,-0.59,"pd",1.131719083,"SEKI","new","CALDEC_SEKI"
"1014","CALDEC",2021-05-14,-1.245,"md",1.131719083,"SEKI","new","CALDEC_SEKI"
"1015","CALDEC",2021-06-15,-0.69,"pd",1.09413074,"SEKI","new","CALDEC_SEKI"
"1016","CALDEC",2021-06-15,-1.355,"md",1.09413074,"SEKI","new","CALDEC_SEKI"
"1017","CALDEC",2021-05-14,-0.5,"pd",1.107045171,"SEKI","new","CALDEC_SEKI"
"1018","CALDEC",2021-05-14,-1.68,"md",1.107045171,"SEKI","new","CALDEC_SEKI"
"1019","CALDEC",2021-06-15,-0.58,"pd",1.2639876,"SEKI","new","CALDEC_SEKI"
"1020","CALDEC",2021-06-15,-1.365,"md",1.2639876,"SEKI","new","CALDEC_SEKI"
"1021","CALDEC",2021-05-14,-0.55,"pd",1.178334592,"SEKI","new","CALDEC_SEKI"
"1022","CALDEC",2021-05-14,-1.665,"md",1.178334592,"SEKI","new","CALDEC_SEKI"
"1023","CALDEC",2020-08-04,-0.59,"pd",1.590896132,"SEKI","new","CALDEC_SEKI"
"1024","CALDEC",2020-08-04,-1.65,"md",1.590896132,"SEKI","new","CALDEC_SEKI"
"1025","CALDEC",2020-08-26,-0.8795,"pd",1.465812206,"SEKI","new","CALDEC_SEKI"
"1026","CALDEC",2020-08-26,-1.8805,"md",1.465812206,"SEKI","new","CALDEC_SEKI"
"1027","CALDEC",2020-10-19,-2.2615,"pd",0.9836219948,"SEKI","new","CALDEC_SEKI"
"1028","CALDEC",2020-10-19,-2.725,"md",0.9836219948,"SEKI","new","CALDEC_SEKI"
"1029","CALDEC",2020-08-04,-1.055,"pd",1.510434853,"SEKI","new","CALDEC_SEKI"
"1030","CALDEC",2020-08-04,-1.865,"md",1.510434853,"SEKI","new","CALDEC_SEKI"
"1031","CALDEC",2020-08-26,-1.865,"pd",1.30575331,"SEKI","new","CALDEC_SEKI"
"1032","CALDEC",2020-08-26,-2.4275,"md",1.30575331,"SEKI","new","CALDEC_SEKI"
"1033","CALDEC",2020-10-19,-3.516,"pd",0.9441032369,"SEKI","new","CALDEC_SEKI"
"1034","CALDEC",2020-10-19,-3.4375,"md",0.9441032369,"SEKI","new","CALDEC_SEKI"
"1035","CALDEC",2020-08-04,-0.76,"pd",1.541915636,"SEKI","new","CALDEC_SEKI"
"1036","CALDEC",2020-08-04,-1.675,"md",1.541915636,"SEKI","new","CALDEC_SEKI"
"1037","CALDEC",2020-08-26,-0.705,"pd",1.458722957,"SEKI","new","CALDEC_SEKI"
"1038","CALDEC",2020-08-26,-1.9605,"md",1.458722957,"SEKI","new","CALDEC_SEKI"
"1039","CALDEC",2020-10-19,-1.207,"pd",1.167962633,"SEKI","new","CALDEC_SEKI"
"1040","CALDEC",2020-10-19,-2.0605,"md",1.167962633,"SEKI","new","CALDEC_SEKI"
"1041","CALDEC",2021-04-24,-0.775,"pd",0.8806827813,"SEKI","old","CALDEC_SEKI"
"1042","CALDEC",2021-04-24,-1.235,"md",0.8806827813,"SEKI","old","CALDEC_SEKI"
"1043","CALDEC",2021-04-24,-0.46,"pd",0.8220119101,"SEKI","old","CALDEC_SEKI"
"1044","CALDEC",2021-04-24,-1.005,"md",0.8220119101,"SEKI","old","CALDEC_SEKI"
"1045","CALDEC",2021-04-24,-0.505,"pd",0.870188148,"SEKI","old","CALDEC_SEKI"
"1046","CALDEC",2021-04-24,-0.845,"md",0.870188148,"SEKI","old","CALDEC_SEKI"
"1047","CALDEC",2021-04-24,-0.535,"pd",0.8664269738,"SEKI","old","CALDEC_SEKI"
"1048","CALDEC",2021-04-24,-0.915,"md",0.8664269738,"SEKI","old","CALDEC_SEKI"
"1049","CALDEC",2021-04-24,-0.575,"pd",0.8054171603,"SEKI","old","CALDEC_SEKI"
"1050","CALDEC",2021-04-24,-0.525,"md",0.8054171603,"SEKI","old","CALDEC_SEKI"
"1051","CALDEC",2021-04-24,-0.535,"pd",0.9279447625,"SEKI","old","CALDEC_SEKI"
"1052","CALDEC",2021-04-24,-0.86,"md",0.9279447625,"SEKI","old","CALDEC_SEKI"
"1053","CALDEC",2021-04-24,-0.76,"pd",0.8854985573,"SEKI","old","CALDEC_SEKI"
"1054","CALDEC",2021-04-24,-1.385,"md",0.8854985573,"SEKI","old","CALDEC_SEKI"
"1055","CALDEC",2021-04-24,-0.68,"pd",0.9259311159,"SEKI","old","CALDEC_SEKI"
"1056","CALDEC",2021-04-24,-1.45,"md",0.9259311159,"SEKI","old","CALDEC_SEKI"
"1057","CALDEC",2021-04-24,-0.73,"pd",0.9053058256,"SEKI","old","CALDEC_SEKI"
"1058","CALDEC",2021-04-24,-1.605,"md",0.9053058256,"SEKI","old","CALDEC_SEKI"
"1059","CALDEC",2021-04-24,-0.7575,"pd",1.000194008,"SEKI","old","CALDEC_SEKI"
"1060","CALDEC",2021-04-24,-1.22,"md",1.000194008,"SEKI","old","CALDEC_SEKI"
"1061","CALDEC",2021-04-24,-0.79,"pd",1.026315502,"SEKI","old","CALDEC_SEKI"
"1062","CALDEC",2021-04-24,-1.69,"md",1.026315502,"SEKI","old","CALDEC_SEKI"
"1063","CALDEC",2021-05-15,-0.61,"pd",0.8871261156,"SEKI","old","CALDEC_SEKI"
"1064","CALDEC",2021-05-15,-1.663333333,"md",0.8871261156,"SEKI","old","CALDEC_SEKI"
"1065","CALDEC",2021-06-16,-0.736666667,"pd",0.8644494266,"SEKI","old","CALDEC_SEKI"
"1066","CALDEC",2021-06-16,-1.89,"md",0.8644494266,"SEKI","old","CALDEC_SEKI"
"1067","CALDEC",2021-07-08,-0.96,"pd",1.019305833,"SEKI","old","CALDEC_SEKI"
"1068","CALDEC",2021-07-08,-1.816666667,"md",1.019305833,"SEKI","old","CALDEC_SEKI"
"1069","CALDEC",2021-07-30,-1.11,"pd",0.9259593525,"SEKI","old","CALDEC_SEKI"
"1070","CALDEC",2021-07-30,-2.125,"md",0.9259593525,"SEKI","old","CALDEC_SEKI"
"1071","CALDEC",2021-08-19,-1.87,"pd",0.9400446832,"SEKI","old","CALDEC_SEKI"
"1072","CALDEC",2021-08-19,-2.226666667,"md",0.9400446832,"SEKI","old","CALDEC_SEKI"
"1073","CALDEC",2021-09-16,-2.446666667,"pd",0.9811031415,"SEKI","old","CALDEC_SEKI"
"1074","CALDEC",2021-09-16,-2.65,"md",0.9811031415,"SEKI","old","CALDEC_SEKI"
"1075","CALDEC",2021-10-16,-1.405,"pd",1.000620806,"SEKI","old","CALDEC_SEKI"
"1076","CALDEC",2021-10-16,-1.935,"md",1.000620806,"SEKI","old","CALDEC_SEKI"
"1077","CALDEC",2021-05-15,-0.545,"pd",0.9235745715,"SEKI","old","CALDEC_SEKI"
"1078","CALDEC",2021-05-15,-1.533333333,"md",0.9235745715,"SEKI","old","CALDEC_SEKI"
"1079","CALDEC",2021-06-16,-0.64,"pd",0.9518772632,"SEKI","old","CALDEC_SEKI"
"1080","CALDEC",2021-06-16,-1.68,"md",0.9518772632,"SEKI","old","CALDEC_SEKI"
"1081","CALDEC",2021-07-08,-0.915,"pd",0.9522846387,"SEKI","old","CALDEC_SEKI"
"1082","CALDEC",2021-07-08,-1.873333333,"md",0.9522846387,"SEKI","old","CALDEC_SEKI"
"1083","CALDEC",2021-08-19,-1.55,"pd",0.9743544712,"SEKI","old","CALDEC_SEKI"
"1084","CALDEC",2021-08-19,-2,"md",0.9743544712,"SEKI","old","CALDEC_SEKI"
"1085","CALDEC",2021-09-16,-2.095,"pd",0.8878529509,"SEKI","old","CALDEC_SEKI"
"1086","CALDEC",2021-09-16,-2.305,"md",0.8878529509,"SEKI","old","CALDEC_SEKI"
"1087","CALDEC",2021-10-16,-1.205,"pd",0.9913151365,"SEKI","old","CALDEC_SEKI"
"1088","CALDEC",2021-10-16,-1.675,"md",0.9913151365,"SEKI","old","CALDEC_SEKI"
"1089","CALDEC",2021-05-15,-0.55,"pd",0.8521826065,"SEKI","old","CALDEC_SEKI"
"1090","CALDEC",2021-05-15,-1.595,"md",0.8521826065,"SEKI","old","CALDEC_SEKI"
"1091","CALDEC",2021-06-16,-0.77,"pd",0.8477383962,"SEKI","old","CALDEC_SEKI"
"1092","CALDEC",2021-06-16,-1.54,"md",0.8477383962,"SEKI","old","CALDEC_SEKI"
"1093","CALDEC",2021-07-08,-1.22,"pd",0.9635523029,"SEKI","old","CALDEC_SEKI"
"1094","CALDEC",2021-07-08,-2.07,"md",0.9635523029,"SEKI","old","CALDEC_SEKI"
"1095","CALDEC",2021-07-30,-1.845,"pd",1.023122911,"SEKI","old","CALDEC_SEKI"
"1096","CALDEC",2021-07-30,-2.195,"md",1.023122911,"SEKI","old","CALDEC_SEKI"
"1097","CALDEC",2021-08-19,-2.33,"pd",0.925454581,"SEKI","old","CALDEC_SEKI"
"1098","CALDEC",2021-08-19,-2.49,"md",0.925454581,"SEKI","old","CALDEC_SEKI"
"1099","CALDEC",2021-09-16,-2.72,"pd",0.9316340598,"SEKI","old","CALDEC_SEKI"
"1100","CALDEC",2021-09-16,-2.99,"md",0.9316340598,"SEKI","old","CALDEC_SEKI"
"1101","CALDEC",2021-10-16,-1.585,"pd",0.9866442514,"SEKI","old","CALDEC_SEKI"
"1102","CALDEC",2021-10-16,-2.065,"md",0.9866442514,"SEKI","old","CALDEC_SEKI"
"1103","CALDEC",2021-06-16,-0.74,"pd",0.8620695597,"SEKI","old","CALDEC_SEKI"
"1104","CALDEC",2021-06-16,-1.35,"md",0.8620695597,"SEKI","old","CALDEC_SEKI"
"1105","CALDEC",2021-07-30,-1.15,"pd",0.898272583,"SEKI","old","CALDEC_SEKI"
"1106","CALDEC",2021-07-30,-2.155,"md",0.898272583,"SEKI","old","CALDEC_SEKI"
"1107","CALDEC",2021-08-19,-1.58,"pd",0.9273188597,"SEKI","old","CALDEC_SEKI"
"1108","CALDEC",2021-08-19,-2.06,"md",0.9273188597,"SEKI","old","CALDEC_SEKI"
"1109","CALDEC",2021-09-16,-1.86,"pd",0.9170051318,"SEKI","old","CALDEC_SEKI"
"1110","CALDEC",2021-09-16,-2.34,"md",0.9170051318,"SEKI","old","CALDEC_SEKI"
"1111","CALDEC",2021-10-16,-1.235,"pd",0.9651037493,"SEKI","old","CALDEC_SEKI"
"1112","CALDEC",2021-10-16,-1.935,"md",0.9651037493,"SEKI","old","CALDEC_SEKI"
"1113","CALDEC",2021-05-15,-0.645,"pd",0.7930211836,"SEKI","old","CALDEC_SEKI"
"1114","CALDEC",2021-05-15,-1.663333333,"md",0.7930211836,"SEKI","old","CALDEC_SEKI"
"1115","CALDEC",2021-06-16,-0.69,"pd",0.7630264579,"SEKI","old","CALDEC_SEKI"
"1116","CALDEC",2021-06-16,-2.12,"md",0.7630264579,"SEKI","old","CALDEC_SEKI"
"1117","CALDEC",2021-07-08,-0.93,"pd",0.9119488509,"SEKI","old","CALDEC_SEKI"
"1118","CALDEC",2021-07-08,-2.035,"md",0.9119488509,"SEKI","old","CALDEC_SEKI"
"1119","CALDEC",2021-07-30,-1.333333333,"pd",0.9351479846,"SEKI","old","CALDEC_SEKI"
"1120","CALDEC",2021-07-30,-2.33,"md",0.9351479846,"SEKI","old","CALDEC_SEKI"
"1121","CALDEC",2021-08-19,-2.03,"pd",0.827820603,"SEKI","old","CALDEC_SEKI"
"1122","CALDEC",2021-08-19,-2.39,"md",0.827820603,"SEKI","old","CALDEC_SEKI"
"1123","CALDEC",2021-09-16,-2.41,"pd",0.9085260351,"SEKI","old","CALDEC_SEKI"
"1124","CALDEC",2021-09-16,-2.765,"md",0.9085260351,"SEKI","old","CALDEC_SEKI"
"1125","CALDEC",2021-10-16,-1.31,"pd",1.01320608,"SEKI","old","CALDEC_SEKI"
"1126","CALDEC",2021-10-16,-2.115,"md",1.01320608,"SEKI","old","CALDEC_SEKI"
"1127","CALDEC",2021-05-15,-0.635,"pd",0.7961354159,"SEKI","old","CALDEC_SEKI"
