x1,species,date,mwp,lfm,study,tissue_age,sp_site,ilfm,study_nice,mwp_c
1199,PINJEF,2020-08-04,-2.18,1.049124033,SEKI,old,PINJEF_SEKI,0.9531761436638445,PrC,0.4207284417317707
1200,PINJEF,2020-08-26,-2.583,1.170021908,SEKI,old,PINJEF_SEKI,0.8546848509096463,PrC,0.017728441731770683
1201,PINJEF,2020-08-04,-2.5,1.035976542,SEKI,old,PINJEF_SEKI,0.9652728217855728,PrC,0.10072844173177087
1202,PINJEF,2020-08-26,-2.466,1.04972759,SEKI,old,PINJEF_SEKI,0.9526281004007906,PrC,0.13472844173177068
1203,PINJEF,2020-08-04,-2.64,1.038800773,SEKI,old,PINJEF_SEKI,0.9626484942941028,PrC,-0.039271558268229256
1204,PINJEF,2020-08-26,-2.7615,1.092441034,SEKI,old,PINJEF_SEKI,0.9153812140674313,PrC,-0.16077155826822898
1205,PINJEF,2020-08-04,-2.525,0.9932443868,SEKI,old,PINJEF_SEKI,1.0068015619214974,PrC,0.07572844173177096
1206,PINJEF,2020-08-26,-2.331,1.075002897,SEKI,old,PINJEF_SEKI,0.930230051277713,PrC,0.2697284417317709
1207,QUEKEL,2020-08-04,-2.91,1.018884819,SEKI,new,QUEKEL_SEKI,0.9814652072070965,PrC,-0.3092715582682293
1208,QUEKEL,2020-08-26,-3.6655,1.052774849,SEKI,new,QUEKEL_SEKI,0.9498707163738483,PrC,-1.0647715582682293
1209,QUEKEL,2020-10-19,-3.8435,0.8965155087,SEKI,new,QUEKEL_SEKI,1.115429672209529,PrC,-1.2427715582682293
1210,QUEKEL,2020-08-04,-2.6,0.9499868893,SEKI,new,QUEKEL_SEKI,1.0526461062392685,PrC,7.284417317707792e-4
1211,QUEKEL,2020-08-26,-3.177,1.047241781,SEKI,new,QUEKEL_SEKI,0.954889327510511,PrC,-0.5762715582682292
1212,QUEKEL,2020-10-19,-4.3985,0.8436975632,SEKI,new,QUEKEL_SEKI,1.1852588458442048,PrC,-1.7977715582682294
1213,QUEKEL,2020-08-04,-2.975,0.9229246744,SEKI,new,QUEKEL_SEKI,1.0835120435479821,PrC,-0.3742715582682292
1214,QUEKEL,2020-08-26,-3.8585,1.0006866,SEKI,new,QUEKEL_SEKI,0.9993138710961054,PrC,-1.257771558268229
1215,QUEKEL,2020-10-19,-3.5565,0.9954154524,SEKI,new,QUEKEL_SEKI,1.004605662478864,PrC,-0.9557715582682293
1216,QUEKEL,2020-08-04,-3.49,1.046512714,SEKI,new,QUEKEL_SEKI,0.9555545638597948,PrC,-0.8892715582682293
1217,QUEKEL,2020-08-26,-3.691,1.061939749,SEKI,new,QUEKEL_SEKI,0.9416730101134956,PrC,-1.090271558268229
1218,QUEKEL,2020-10-19,-4.122,0.8925745619,SEKI,new,QUEKEL_SEKI,1.1203545817744642,PrC,-1.521271558268229
1219,QUEKEL,2020-08-04,-2.545,0.9454095081,SEKI,new,QUEKEL_SEKI,1.0577426939673065,PrC,0.05572844173177094
1220,QUEKEL,2020-08-26,-3.203,1.033352938,SEKI,new,QUEKEL_SEKI,0.9677235755824599,PrC,-0.602271558268229
1221,QUEKEL,2020-10-19,-3.9305,0.8851532282,SEKI,new,QUEKEL_SEKI,1.129747899167183,PrC,-1.329771558268229
1222,QUEKEL,2020-08-04,-3.115,0.9317393413,SEKI,new,QUEKEL_SEKI,1.0732615396541698,PrC,-0.5142715582682293
1223,QUEKEL,2020-08-26,-3.061,0.8931427893,SEKI,new,QUEKEL_SEKI,1.1196417996989587,PrC,-0.4602715582682291
1224,QUEKEL,2020-10-19,-2.4995,0.7880889837,SEKI,new,QUEKEL_SEKI,1.2688922452704499,PrC,0.10122844173177103
1225,QUEKEL,2021-06-16,-1.895,1.866985534,SEKI,new,QUEKEL_SEKI,0.5356227896728846,PrC,0.7057284417317709
1226,QUEKEL,2021-07-08,-2.9,0.6957057443,SEKI,new,QUEKEL_SEKI,1.4373893103415045,PrC,-0.29927155826822904
1227,QUEKEL,2021-07-30,-3.52,1.077238093,SEKI,new,QUEKEL_SEKI,0.928299886996291,PrC,-0.9192715582682291
1228,QUEKEL,2021-08-19,-3.68,1.016199305,SEKI,new,QUEKEL_SEKI,0.9840589292668331,PrC,-1.0792715582682293
1229,QUEKEL,2021-09-16,-4.383333333,1.012242525,SEKI,new,QUEKEL_SEKI,0.9879055417080013,PrC,-1.7826048912682295
1230,QUEKEL,2021-10-16,-3.415,1.015393922,SEKI,new,QUEKEL_SEKI,0.9848394581979781,PrC,-0.8142715582682292
1231,QUEKEL,2021-06-16,-2.16,1.288229489,SEKI,new,QUEKEL_SEKI,0.7762592057850339,PrC,0.4407284417317707
1232,QUEKEL,2021-07-08,-2.83,1.11499029,SEKI,new,QUEKEL_SEKI,0.8968687969471018,PrC,-0.2292715582682292
1233,QUEKEL,2021-07-30,-3.205,0.9825927324,SEKI,new,QUEKEL_SEKI,1.0177156486365235,PrC,-0.6042715582682292
1234,QUEKEL,2021-08-19,-3.355,0.9476302125,SEKI,new,QUEKEL_SEKI,1.0552639487525837,PrC,-0.7542715582682291
1235,QUEKEL,2021-09-16,-3.076666667,0.8970374465,SEKI,new,QUEKEL_SEKI,1.1147806637300732,PrC,-0.47593822526822915
1236,QUEKEL,2021-10-16,-3.31,0.9444287143,SEKI,new,QUEKEL_SEKI,1.0588411648847302,PrC,-0.7092715582682292
1237,QUEKEL,2021-06-16,-2.375,1.285107551,SEKI,new,QUEKEL_SEKI,0.7781449881154733,PrC,0.22572844173177087
1238,QUEKEL,2021-07-08,-3.65,1.063207743,SEKI,new,QUEKEL_SEKI,0.9405499598585975,PrC,-1.049271558268229
1239,QUEKEL,2021-07-30,-4.145,0.945972857,SEKI,new,QUEKEL_SEKI,1.057112783522498,PrC,-1.5442715582682287
1240,QUEKEL,2021-08-19,-3.753333333,0.9006370191,SEKI,new,QUEKEL_SEKI,1.1103252240278694,PrC,-1.1526048912682292
1241,QUEKEL,2021-09-16,-4.425,0.8516810809,SEKI,new,QUEKEL_SEKI,1.1741484253040662,PrC,-1.824271558268229
1242,QUEKEL,2021-10-16,-3.99,1.041753552,SEKI,new,QUEKEL_SEKI,0.959919933155169,PrC,-1.3892715582682293
1243,QUEKEL,2021-06-16,-3.586666667,0.9814276514,SEKI,new,QUEKEL_SEKI,1.0189238081620247,PrC,-0.9859382252682289
1244,QUEKEL,2021-07-08,-3.66,1.117130933,SEKI,new,QUEKEL_SEKI,0.8951502196027723,PrC,-1.0592715582682293
1245,QUEKEL,2021-07-30,-3.86,0.9418793556,SEKI,new,QUEKEL_SEKI,1.0617071008664116,PrC,-1.259271558268229
1246,QUEKEL,2021-08-19,-3.54,0.8906004205,SEKI,new,QUEKEL_SEKI,1.122838005666538,PrC,-0.9392715582682292
1247,QUEKEL,2021-09-16,-4.115,0.900102496,SEKI,new,QUEKEL_SEKI,1.110984587248606,PrC,-1.5142715582682293
1248,QUEKEL,2021-10-16,-3.52,1.081937779,SEKI,new,QUEKEL_SEKI,0.92426756825542,PrC,-0.9192715582682291
1249,QUEKEL,2021-06-16,-1.69,2.216198325,SEKI,new,QUEKEL_SEKI,0.4512231548591212,PrC,0.9107284417317709
1250,QUEKEL,2021-07-08,-2.99,1.17004306,SEKI,new,QUEKEL_SEKI,0.85466939994499,PrC,-0.38927155826822935
1251,QUEKEL,2021-07-30,-3.235,1.083156145,SEKI,new,QUEKEL_SEKI,0.9232279248159553,PrC,-0.634271558268229
1252,QUEKEL,2021-08-19,-3.01,0.9765226671,SEKI,new,QUEKEL_SEKI,1.024041769526683,PrC,-0.4092715582682289
1253,QUEKEL,2021-09-16,-2.735,1.063481037,SEKI,new,QUEKEL_SEKI,0.9403082567611405,PrC,-0.134271558268229
1254,QUEKEL,2021-06-16,-1.716666667,2.088373526,SEKI,new,QUEKEL_SEKI,0.47884154225770437,PrC,0.8840617747317709
1255,QUEKEL,2021-07-08,-2.735,1.226487504,SEKI,new,QUEKEL_SEKI,0.8153364765141545,PrC,-0.134271558268229
1256,QUEKEL,2021-07-30,-3.075,0.9028462412,SEKI,new,QUEKEL_SEKI,1.1076083106586012,PrC,-0.4742715582682293
1257,QUEKEL,2021-08-19,-3.09,0.906104442,SEKI,new,QUEKEL_SEKI,1.1036255354766267,PrC,-0.489271558268229
1258,QUEKEL,2021-09-16,-3.67,0.9236416696,SEKI,new,QUEKEL_SEKI,1.0826709457933705,PrC,-1.069271558268229
1259,QUEKEL,2021-10-16,-3.04,1.019237184,SEKI,new,QUEKEL_SEKI,0.9811259005244455,PrC,-0.43927155826822917
1261,QUEDOU,2022-05-25,-3.9875,0.729859719438878,Sedgwick,both,QUEDOU_Sedgwick,1.3701263042284455,SeR,-1.386771558268229
1262,QUEDOU,2022-09-16,-4.073,0.677816816672282,Sedgwick,both,QUEDOU_Sedgwick,1.475324859759994,SeR,-1.4722715582682295
1263,QUEDOU,2022-03-08,-1.65333333333333,1.75405358241543,Sedgwick,both,QUEDOU_Sedgwick,0.5701080115368791,SeR,0.9473951083984409
1264,QUEDOU,2022-04-12,-2.2,0.994408431886783,Sedgwick,both,QUEDOU_Sedgwick,1.0056230095541403,SeR,0.4007284417317707
1265,QUEDOU,2022-04-27,-2.62066666666667,0.808619901035386,Sedgwick,both,QUEDOU_Sedgwick,1.2366749800735353,SeR,-0.01993822493489894
1266,QUEDOU,2022-05-25,-2.6858,0.788674292143259,Sedgwick,both,QUEDOU_Sedgwick,1.2679505468378507,SeR,-0.0850715582682291
1267,QUEDOU,2022-09-15,-3.59033333333333,0.603137458831687,Sedgwick,both,QUEDOU_Sedgwick,1.6579968386262383,SeR,-0.9896048916015592
1268,QUEDOU,2022-04-04,-2.125,1.08362634786685,Sedgwick,both,QUEDOU_Sedgwick,0.9228273213996034,SeR,0.47572844173177087
1269,QUEDOU,2022-04-27,-2.733,0.784051184295421,Sedgwick,both,QUEDOU_Sedgwick,1.275426936442471,SeR,-0.13227155826822923
1270,QUEDOU,2022-05-25,-3,1.06703935205564,Sedgwick,both,QUEDOU_Sedgwick,0.9371725588878335,SeR,-0.39927155826822913
1271,QUEDOU,2022-05-23,-3,0.749499521281225,Sedgwick,both,QUEDOU_Sedgwick,1.334223667402161,SeR,-0.39927155826822913
1272,QUEDOU,2022-07-19,-4.3,0.640625,Sedgwick,both,QUEDOU_Sedgwick,1.5609756097560976,SeR,-1.699271558268229
1273,QUEDOU,2022-09-15,-3.5775,0.631027638929727,Sedgwick,both,QUEDOU_Sedgwick,1.5847166404566357,SeR,-0.9767715582682293
1274,QUEDOU,2022-03-08,-1.40666666666667,1.60109994776784,Sedgwick,both,QUEDOU_Sedgwick,0.624570628082364,SeR,1.1940617750651008
1275,QUEDOU,2022-04-12,-1.727,1.01309504200297,Sedgwick,both,QUEDOU_Sedgwick,0.9870742216079943,SeR,0.8737284417317708
1276,QUEDOU,2022-04-27,-2.717,0.793058580601364,Sedgwick,both,QUEDOU_Sedgwick,1.260940899525626,SeR,-0.11627155826822921
1277,QUEDOU,2022-05-25,-3.19933333333333,0.873489630297566,Sedgwick,both,QUEDOU_Sedgwick,1.1448332817177653,SeR,-0.5986048916015592
1278,QUEDOU,2022-07-19,-4.46666666666667,0.63816054860831,Sedgwick,both,QUEDOU_Sedgwick,1.567003792667509,SeR,-1.8659382249348995
1279,QUEDOU,2022-09-15,-2.566,0.58031939877877,Sedgwick,both,QUEDOU_Sedgwick,1.7231889923108035,SeR,0.03472844173177103
1280,QUEDOU,2022-03-08,-1.77,1.3532197656088,Sedgwick,both,QUEDOU_Sedgwick,0.7389782690249946,SeR,0.8307284417317709
1281,QUEDOU,2022-04-04,-2.1,0.937573356807512,Sedgwick,both,QUEDOU_Sedgwick,1.0665832094515293,SeR,0.5007284417317708
1282,QUEDOU,2022-04-27,-2.42633333333333,0.789125471742068,Sedgwick,both,QUEDOU_Sedgwick,1.2672256007557414,SeR,0.17439510839844097
1283,QUEDOU,2022-05-25,-3.4,0.828391226583827,Sedgwick,both,QUEDOU_Sedgwick,1.2071590909090917,SeR,-0.799271558268229
1284,QUEDOU,2022-09-15,-3.4215,0.501430292080699,Sedgwick,both,QUEDOU_Sedgwick,1.994295150878245,SeR,-0.8207715582682291
1285,QUEDOU,2022-09-16,-3.4215,0.583933213357328,Sedgwick,both,QUEDOU_Sedgwick,1.7125246126187843,SeR,-0.8207715582682291
1286,QUEDOU,2022-04-04,-1.88333333333333,1.03546052631579,Sedgwick,both,QUEDOU_Sedgwick,0.9657538598386168,SeR,0.7173951083984409
1287,QUEDOU,2022-05-25,-3.3,0.701880437833286,Sedgwick,both,QUEDOU_Sedgwick,1.424744081893795,SeR,-0.699271558268229
1288,QUEDOU,2022-04-25,-3.03333333333333,0.91171686578047,Sedgwick,both,QUEDOU_Sedgwick,1.0968317440787452,SeR,-0.43260489160155924
1289,QUEDOU,2022-05-23,-3.276,0.614859437751004,Sedgwick,both,QUEDOU_Sedgwick,1.6263879817112998,SeR,-0.6752715582682289
1290,QUEDOU,2022-07-19,-3.95,0.602637614678899,Sedgwick,both,QUEDOU_Sedgwick,1.6593720266412944,SeR,-1.3492715582682293
1291,QUEDOU,2022-08-18,-4.0635,0.602371633857118,Sedgwick,both,QUEDOU_Sedgwick,1.660104732350659,SeR,-1.4627715582682295
1293,QUEDOU,2022-04-25,-2.62666666666667,1.28309768637532,Sedgwick,both,QUEDOU_Sedgwick,0.779363886801904,SeR,-0.025938224934899168
1294,QUEDOU,2022-05-23,-3.56833333333333,0.89495026778883,Sedgwick,both,QUEDOU_Sedgwick,1.117380524920919,SeR,-0.9676048916015589
1295,QUEDOU,2022-08-18,-4.2655,0.643712330998534,Sedgwick,both,QUEDOU_Sedgwick,1.5534889605870816,SeR,-1.6647715582682294
1297,QUEDOU,2022-04-25,-1.695,0.936826783114993,Sedgwick,both,QUEDOU_Sedgwick,1.0674331883157238,SeR,0.9057284417317708
1298,QUEDOU,2022-05-23,-2.22,0.718262886971652,Sedgwick,both,QUEDOU_Sedgwick,1.3922479055213492,SeR,0.3807284417317707
1299,QUEDOU,2022-07-19,-4.875,0.566019417475728,Sedgwick,both,QUEDOU_Sedgwick,1.7667238421955407,SeR,-2.274271558268229
1300,QUEDOU,2022-08-18,-4.2785,0.593693460842595,Sedgwick,both,QUEDOU_Sedgwick,1.6843709185894644,SeR,-1.6777715582682293
1301,QUEDOU,2022-09-15,-3.836,0.569183673469388,Sedgwick,both,QUEDOU_Sedgwick,1.7569021154535667,SeR,-1.235271558268229
1303,QUEDOU,2022-04-27,-2.50333333333333,0.82860852629301,Sedgwick,both,QUEDOU_Sedgwick,1.206842517628624,SeR,0.09739510839844101
1304,QUEDOU,2022-05-25,-2.97216666666667,0.867345013041923,Sedgwick,both,QUEDOU_Sedgwick,1.1529437363026207,SeR,-0.3714382249348991
1305,QUEDOU,2022-09-15,-4.1735,0.6312952410288,Sedgwick,both,QUEDOU_Sedgwick,1.584044888997317,SeR,-1.572771558268229
1306,QUEDOU,2022-04-04,-1.6,1.88848894967965,Sedgwick,both,QUEDOU_Sedgwick,0.5295238821331907,SeR,1.0007284417317708
1307,QUEDOU,2022-04-27,-2.29,0.977027497389488,Sedgwick,both,QUEDOU_Sedgwick,1.0235126469540439,SeR,0.31072844173177083
1308,QUEDOU,2022-07-19,-3.96666666666667,0.633348687240903,Sedgwick,both,QUEDOU_Sedgwick,1.5789090909090904,SeR,-1.365938224934899
1309,QUEDOU,2022-04-04,-2.46666666666667,1.85153922542205,Sedgwick,both,QUEDOU_Sedgwick,0.5400911772593177,SeR,0.13406177506510097
1311,QUEDOU,2022-09-15,-3.63933333333333,0.57375862568161,Sedgwick,both,QUEDOU_Sedgwick,1.7428931875525646,SeR,-1.038604891601559
1313,QUEDOU,2022-04-27,-2.731,0.836149187121454,Sedgwick,both,QUEDOU_Sedgwick,1.1959588257720162,SeR,-0.130271558268229
1314,QUEDOU,2022-05-25,-3.1685,0.874920270442658,Sedgwick,both,QUEDOU_Sedgwick,1.1429612889115703,SeR,-0.567771558268229
1315,QUEDOU,2022-07-19,-4.75,0.651905252317199,Sedgwick,both,QUEDOU_Sedgwick,1.5339652448657184,SeR,-2.149271558268229
1316,QUEDOU,2022-09-13,-4.4435,0.592994161801501,Sedgwick,both,QUEDOU_Sedgwick,1.6863572433192693,SeR,-1.8427715582682294
1317,QUEDOU,2022-03-08,-2.17333333333333,1.30653336595938,Sedgwick,both,QUEDOU_Sedgwick,0.7653842037671236,SeR,0.4273951083984411
1318,QUEDOU,2022-04-04,-2.43333333333333,1.0637868574311,Sedgwick,both,QUEDOU_Sedgwick,0.9400379343046815,SeR,0.16739510839844085
1319,QUEDOU,2022-04-27,-1.781,0.826173391731121,Sedgwick,both,QUEDOU_Sedgwick,1.2103996691356178,SeR,0.819728441731771
1320,QUEDOU,2022-05-23,-2.9805,0.799793377195367,Sedgwick,both,QUEDOU_Sedgwick,1.2503229315385143,SeR,-0.3797715582682293
1321,QUEDOU,2022-07-19,-3.86666666666667,0.634358288770053,Sedgwick,both,QUEDOU_Sedgwick,1.576396206533194,SeR,-1.265938224934899
1322,QUEDOU,2022-09-16,-2.643,0.645137814973165,Sedgwick,both,QUEDOU_Sedgwick,1.5500564015792435,SeR,-0.042271558268228926
1323,QUEDOU,2022-03-08,-1.87333333333333,1.22167042889391,Sedgwick,both,QUEDOU_Sedgwick,0.818551367331852,SeR,0.7273951083984409
1324,QUEDOU,2022-04-04,-2.875,1.27213027229044,Sedgwick,both,QUEDOU_Sedgwick,0.7860830150669428,SeR,-0.27427155826822913
1325,QUEDOU,2022-04-27,-2.14233333333333,0.818946724289594,Sedgwick,both,QUEDOU_Sedgwick,1.2210806519404092,SeR,0.4583951083984408
1326,QUEDOU,2022-05-23,-3.7402,0.727192205491585,Sedgwick,both,QUEDOU_Sedgwick,1.3751522533495746,SeR,-1.1394715582682293
1327,QUEDOU,2022-07-19,-4.175,0.636,Sedgwick,both,QUEDOU_Sedgwick,1.572327044025157,SeR,-1.574271558268229
1331,QUEAGR,2022-05-23,-2.65083333333333,0.664019296729577,Sedgwick,both,QUEAGR_Sedgwick,1.5059803305795367,SeR,-0.050104891601558954
1334,QUEAGR,2022-03-08,-1.656,1.05864408295992,Sedgwick,both,QUEAGR_Sedgwick,0.9446045333801386,SeR,0.944728441731771
1336,QUEAGR,2022-05-25,-2.149,0.687765048420786,Sedgwick,both,QUEAGR_Sedgwick,1.4539849070495126,SeR,0.45172844173177085
1337,QUEAGR,2022-07-19,-3.46666666666667,0.591294902803906,Sedgwick,both,QUEAGR_Sedgwick,1.6912034845185109,SeR,-0.865938224934899
1339,QUEDOU,2022-03-08,-1.685,1.71107445410574,Sedgwick,both,QUEDOU_Sedgwick,0.5844281045751634,SeR,0.9157284417317708
1340,QUEDOU,2022-04-04,-2.25,1.16238159675237,Sedgwick,both,QUEDOU_Sedgwick,0.8603026775320125,SeR,0.35072844173177087
1341,QUEDOU,2022-04-27,-1.871,0.865596790371113,Sedgwick,both,QUEDOU_Sedgwick,1.155272305909618,SeR,0.7297284417317709
1342,QUEDOU,2022-05-23,-2.692,0.772057451967916,Sedgwick,both,QUEDOU_Sedgwick,1.2952403962309744,SeR,-0.0912715582682293
1343,QUEDOU,2022-07-19,-4.1,0.628688152519292,Sedgwick,both,QUEDOU_Sedgwick,1.590613718411552,SeR,-1.4992715582682288
1344,QUEDOU,2022-09-15,-3.92866666666667,0.513475017804266,Sedgwick,both,QUEDOU_Sedgwick,1.9475144171107364,SeR,-1.3279382249348992
1345,QUEDOU,2022-03-08,-1.8025,1.23072844040301,Sedgwick,both,QUEDOU_Sedgwick,0.8125269289076829,SeR,0.7982284417317709
1347,QUEDOU,2022-04-27,-1.428,0.876361744333518,Sedgwick,both,QUEDOU_Sedgwick,1.1410813017180594,SeR,1.172728441731771
1348,QUEDOU,2022-05-23,-3.0585,0.771422473588731,Sedgwick,both,QUEDOU_Sedgwick,1.296306543090331,SeR,-0.45777155826822913
1349,QUEDOU,2022-07-19,-4.1,0.595717066839715,Sedgwick,both,QUEDOU_Sedgwick,1.6786492374727653,SeR,-1.4992715582682288
1350,QUEDOU,2022-09-15,-3.658,0.617318253138075,Sedgwick,both,QUEDOU_Sedgwick,1.6199099814667735,SeR,-1.057271558268229
1351,QUEDOU,2022-04-04,-2.6,0.977123578888992,Sedgwick,both,QUEDOU_Sedgwick,1.0234120039729457,SeR,7.284417317707792e-4
1352,QUEDOU,2022-04-27,-2.98233333333333,0.798013245033112,Sedgwick,both,QUEDOU_Sedgwick,1.2531120331950216,SeR,-0.3816048916015591
1353,QUEDOU,2022-05-25,-3.367,0.727073107724102,Sedgwick,both,QUEDOU_Sedgwick,1.3753775093267016,SeR,-0.7662715582682291
1354,QUEDOU,2022-07-19,-4.53333333333333,0.600141043723554,Sedgwick,both,QUEDOU_Sedgwick,1.6662749706227975,SeR,-1.9326048916015588
1355,QUEDOU,2022-09-15,-4.189,0.577552356020942,Sedgwick,both,QUEDOU_Sedgwick,1.7314447592068,SeR,-1.5882715582682292
1358,QUEDOU,2022-04-27,-2.66533333333333,0.795442775763853,Sedgwick,both,QUEDOU_Sedgwick,1.2571614583333333,SeR,-0.06460489160155891
1359,QUEDOU,2022-05-23,-3.34425,0.735964095181641,Sedgwick,both,QUEDOU_Sedgwick,1.358761937636636,SeR,-0.7435215582682293
1361,QUEDOU,2022-04-27,-2.0795,0.73318667504714,Sedgwick,both,QUEDOU_Sedgwick,1.363909129875697,SeR,0.521228441731771
1362,QUEDOU,2022-05-23,-3.2125,0.696586074504514,Sedgwick,both,QUEDOU_Sedgwick,1.4355727692536866,SeR,-0.611771558268229
1363,QUEDOU,2022-07-19,-5,0.57787610619469,Sedgwick,both,QUEDOU_Sedgwick,1.7304747320061264,SeR,-2.399271558268229
1364,QUEDOU,2022-09-15,-3.787,0.52635909119676,Sedgwick,both,QUEDOU_Sedgwick,1.8998436936395322,SeR,-1.186271558268229
1367,QUEAGR,2022-05-23,-2.5555,0.613691603983243,Sedgwick,both,QUEAGR_Sedgwick,1.6294829414470942,SeR,0.045228441731770985
1368,QUEAGR,2022-07-19,-3.3,0.588915121566496,Sedgwick,both,QUEAGR_Sedgwick,1.6980375666701018,SeR,-0.699271558268229
1369,QUEAGR,2022-09-15,-3.1065,0.513289246661086,Sedgwick,both,QUEAGR_Sedgwick,1.9482192672161682,SeR,-0.5057715582682292
1372,QUEAGR,2022-05-23,-2.02375,0.669160088277736,Sedgwick,both,QUEAGR_Sedgwick,1.4944107060744907,SeR,0.5769784417317707
1373,QUEAGR,2022-07-19,-3.4625,0.591722824110926,Sedgwick,both,QUEAGR_Sedgwick,1.6899804422831206,SeR,-0.861771558268229
1375,QUEDOU,2022-05-23,-2.971,0.704772727272727,Sedgwick,both,QUEDOU_Sedgwick,1.4188971299580786,SeR,-0.3702715582682292
1376,QUEDOU,2022-04-27,-1.873,0.80955749935683,Sedgwick,both,QUEDOU_Sedgwick,1.235242710733297,SeR,0.7277284417317709
1377,QUEDOU,2022-05-25,-3.21666666666667,1.27549852893102,Sedgwick,both,QUEDOU_Sedgwick,0.7840071762670617,SeR,-0.615938224934899
1378,QUEDOU,2022-07-19,-4.1,0.600883800341468,Sedgwick,both,QUEDOU_Sedgwick,1.6642152766170826,SeR,-1.4992715582682288
1379,QUEDOU,2022-09-15,-3.556,0.64247656302691,Sedgwick,both,QUEDOU_Sedgwick,1.5564770102876346,SeR,-0.9552715582682292
1380,QUEDOU,2022-04-04,-0.8625,1.8858940397351,Sedgwick,both,QUEDOU_Sedgwick,0.5302524844611439,SeR,1.7382284417317708
1381,QUEDOU,2022-04-27,-1.99433333333333,1.2706149245523,Sedgwick,both,QUEDOU_Sedgwick,0.7870205053292201,SeR,0.6063951083984409
1382,QUEDOU,2022-05-25,-3.252,0.918885601577909,Sedgwick,both,QUEDOU_Sedgwick,1.0882747518111084,SeR,-0.6512715582682289
1383,QUEDOU,2022-07-19,-4.1,0.620322691383454,Sedgwick,both,QUEDOU_Sedgwick,1.6120641947980066,SeR,-1.4992715582682288
1384,QUEDOU,2022-09-15,-4.3785,0.631753711873251,Sedgwick,both,QUEDOU_Sedgwick,1.5828953296290729,SeR,-1.777771558268229
1386,QUEDOU,2022-04-27,-2.32733333333333,0.966947876586287,Sedgwick,both,QUEDOU_Sedgwick,1.0341819080573404,SeR,0.2733951083984407
1388,QUEDOU,2022-07-19,-3.63333333333333,0.645807259073842,Sedgwick,both,QUEDOU_Sedgwick,1.5484496124031015,SeR,-1.0326048916015593
1389,QUEDOU,2022-09-15,-3.72733333333333,0.640068672090767,Sedgwick,both,QUEDOU_Sedgwick,1.562332361516034,SeR,-1.1266048916015592
1391,QUEDOU,2022-04-27,-2.08566666666667,0.957553562674817,Sedgwick,both,QUEDOU_Sedgwick,1.0443280031318705,SeR,0.5150617750651008
1392,QUEDOU,2022-05-25,-2.8935,0.937802907915993,Sedgwick,both,QUEDOU_Sedgwick,1.0663221360895787,SeR,-0.2927715582682291
1395,QUEAGR,2022-05-25,-1.9712,0.78222501351839,Sedgwick,both,QUEAGR_Sedgwick,1.2784045290268515,SeR,0.6295284417317708
1396,QUEAGR,2022-07-19,-2.45,0.594663293683454,Sedgwick,both,QUEAGR_Sedgwick,1.681623888042283,SeR,0.1507284417317707
1397,QUEAGR,2022-09-15,-3.42933333333333,0.60313804045143,Sedgwick,both,QUEAGR_Sedgwick,1.657995239782142,SeR,-0.8286048916015591
1398,QUEDOU,2022-05-25,-2.665,1.12120567375887,Sedgwick,both,QUEDOU_Sedgwick,0.8918970206844165,SeR,-0.06427155826822917
1399,QUEDOU,2022-07-19,-4,0.652358490566038,Sedgwick,both,QUEDOU_Sedgwick,1.53289949385394,SeR,-1.3992715582682291
1402,QUEAGR,2022-05-25,-2.122,0.698620896417329,Sedgwick,both,QUEAGR_Sedgwick,1.431391481600686,SeR,0.478728441731771
1403,QUEAGR,2022-09-15,-2.94475,0.638190148231776,Sedgwick,both,QUEAGR_Sedgwick,1.566931114136884,SeR,-0.3440215582682291
1406,QUEAGR,2022-05-25,-2.2205,0.725170535582309,Sedgwick,both,QUEAGR_Sedgwick,1.378985977687309,SeR,0.38022844173177095
1407,QUEAGR,2022-07-19,-3.2,0.573107568565655,Sedgwick,both,QUEAGR_Sedgwick,1.7448731352523401,SeR,-0.5992715582682293
1408,QUEAGR,2022-09-15,-3.0824,0.654486282191864,Sedgwick,both,QUEAGR_Sedgwick,1.5279159047474855,SeR,-0.48167155826822894
1409,QUEAGR,2022-03-08,-2.064,0.713036519854702,Sedgwick,both,QUEAGR_Sedgwick,1.4024527105621092,SeR,0.5367284417317708
1412,QUEAGR,2022-05-25,-2.7215,0.678436966030383,Sedgwick,both,QUEAGR_Sedgwick,1.4739762867744683,SeR,-0.12077155826822894
1413,QUEAGR,2022-09-15,-2.20625,0.602488759988132,Sedgwick,both,QUEAGR_Sedgwick,1.6597820016089566,SeR,0.39447844173177105
1414,QUEAGR,2022-04-25,-3.4964,0.724340261560019,Sedgwick,both,QUEAGR_Sedgwick,1.3805666384556476,SeR,-0.8956715582682291
1415,QUEAGR,2022-05-23,-2.87666666666667,0.584203018244613,Sedgwick,both,QUEAGR_Sedgwick,1.7117337103200103,SeR,-0.27593822493489917
1416,QUEAGR,2022-07-19,-4.38333333333333,0.518326693227092,Sedgwick,both,QUEAGR_Sedgwick,1.9292851652574927,SeR,-1.7826048916015593
1417,QUEAGR,2022-08-18,-3.7614,0.539980871978535,Sedgwick,both,QUEAGR_Sedgwick,1.8519174509569507,SeR,-1.1606715582682292
1418,QUEAGR,2022-09-15,-4.946,0.495772657457843,Sedgwick,both,QUEAGR_Sedgwick,2.0170535525853057,SeR,-2.345271558268229
